"location_name","city","reviewer_name","review_date","star_rating","review_text","owner_response","review_url"
"Los Tres Amigos Lansing","Lansing","Jose Duarte","2025-06-06","5","(Translated by Google) Very good place to eat

(Original)
Muy buen lugar para comer","Thank you for your feedback, Jose. We appreciate your support and are glad you enjoyed your experience with us. Your satisfaction means a lot to our team!",""
"Los Tres Amigos Lansing","Lansing","kasey flores","2025-06-06","5","","Thank you for sharing your review, Kasey. We appreciate your support and are glad you enjoyed your experience with us. Your satisfaction means a lot, and we strive to provide great service. We look forward to serving you again!",""
"Rio Luna Tacos & Tequila","Saginaw","Josh Rosebrugh","2025-06-06","5","","Thank you, Josh, for sharing your experience. We appreciate your support and are glad you enjoyed your time with us. Your feedback motivates our team to keep working hard.",""
"Mi Lindo San Blas Lincoln Park","Lincoln Park","Jennifer Schema","2025-06-06","5","Had the Chicken Fajita Taco salad for lunch. My friend had Quesabirria tacos, (which she kindly shared with me). The food was delicious! The manager, Araceli, was very friendly and made sure we had everything we needed! We will be sure to visit again soon!","Thank you, Jennifer, for your feedback! We're glad you enjoyed the Chicken Fajita Taco salad and the Quesabirria tacos. It’s great to hear that Araceli provided such attentive service. We appreciate your kind remarks and look forward to your next visit!",""
"Mi Lindo San Blas Lincoln Park","Lincoln Park","Vickie Crawford","2025-06-06","1","Order to carry out dinner they said they didn’t have dinners so I just got things individual when I got to the place. Yes they do have dinners and they’re cheaper. Not a very good way to do business plus I asked for nothing on them came home and sauce and everything was on them","Thank you for your feedback, Vickie. We appreciate you bringing this to our attention. It sounds like there was some confusion with your order, and we apologize for any inconvenience this caused. We strive to provide clear information and ensure our food meets your expectations. Please contact us at promotions@L3amigos.com to discuss this further.",""
"Casa Tequila Brighton","Brighton","Kyle E","2025-06-06","1","I had a terrible experience at Casa Tequila in Brighton and won’t be returning. The service was disorganized, and to make matters worse, I was overcharged on my bill. When I politely asked to see a receipt to understand the charges, the staff refused to provide one — which is not only shady but unacceptable.

There’s no reason a restaurant shouldn’t show you what you’re paying for. It felt like they were deliberately hiding something, and that’s a huge red flag. I left feeling ripped off and frustrated.

The food was average at best, certainly not worth the inflated price I ended up paying. There are plenty of other Mexican restaurants in the area that actually value their customers and operate with integrity. Avoid Casa Tequila unless you like surprise charges and zero transparency.","Thank you for your feedback, Kyle. We're sorry to hear about your experience, and we take concerns like yours seriously. We will address the issues you raised regarding service and billing to ensure our processes are clear and improve transparency. Customer experience is important to us, and we appreciate your insights. Please contact us at promotions@L3amigos.com to discuss this further.",""
"Los Tres Amigos Jackson","Jackson","kristina Marie","2025-06-07","5","","Thank you for taking the time to share your review, Kristina. We appreciate your support and are glad you enjoyed your experience. It means a lot to us!","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VKWERqcjZ1alo3cmZnEAE"
"Mi Lindo San Blas Detroit","Detroit","Wilson Lopez","2025-06-07","5","Dayana was awesome, thank you very much.","Thank you for the feedback, Wilson. We're glad to hear you had a great experience and appreciated Dayana's service. Your support means a lot to us!","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VNS0kzUFhUczV5SEpREAE"
"Mi Lindo San Blas Detroit","Detroit","Sebastian Manzanedo","2025-06-07","5","(Translated by Google) Excellent service and food

(Original)
Excelente servicio y comida","Thank you, Sebastian, for your feedback. We appreciate your recognition of our service and food. It means a lot to us. We strive for a great experience, and your support encourages us to keep doing what we love!","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VNTFRvc2JjMlpPTDdBRRAB"
"Mi Lindo San Blas Detroit","Detroit","Edgar Hernandez","2025-06-07","5","Good place to eat some fresh  sea food","Thank you for the feedback, Edgar. We appreciate your support and are glad you enjoyed the fresh seafood. Your experience means a lot to us!","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VOZU9yTGI0a2ZxejZRRRAB"
"Mi Lindo San Blas Detroit","Detroit","Gabriela Ivonne Flores Alvidrez","2025-06-07","5","(Translated by Google) Delicious. Highly recommended.

(Original)
Delicioso. Muy recomendado.","Thank you for the recommendation, Gabriela. We are pleased to hear that you enjoyed your experience. Your feedback means a lot to us, and we aim to keep delivering great meals. Looking forward to your next visit!","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VOTFcyc3kzdzZHdjB3RRAB"
"Mi Lindo San Blas Detroit","Detroit","Jose GP","2025-06-07","5","(Translated by Google) Excellent

(Original)
Excelente","Thank you for your feedback, Jose. We appreciate your support and are glad you had a great experience with us. Your satisfaction means a lot, and we look forward to serving you again soon!","https://search.google.com/local/reviews?placeid=ChZDSUhNMG9nS0VNWHcxdG1HNXJ6X1FREAE"
"Los Tres Amigos Holt","Holt","Mark and Sandi roberts","2025-06-07","1","The food was tasteless! Stale taco shells, salsa bland, rice bland, and shredded chicken in a big clump in my taco. NO BUENO","Thank you for sharing your feedback, Mark. We appreciate you taking the time to let us know about your experience. We are dedicated to improving and will address the quality of our food and presentation. It’s important to us that every guest enjoys their meal. Please contact us at promotions@L3amigos.com to discuss this further.","https://search.google.com/local/reviews?placeid=ChdDSUhNMG9nS0VOLVY2LTZ5ek52aG1RRRAB"
"Los Tres Amigos Lansing","Lansing","Sunshine Rasdale","2025-06-07","5","Jorge was as awesome as always!! He is the best server","Thank you for your feedback. We appreciate your recognition of Jorge's great service. It's wonderful to hear that he consistently enhances your experience. We're glad you enjoy your time with us and look forward to your next visit!",""
"Los Tres Amigos Lansing","Lansing","Ismael Pilar","2025-06-07","5","","Thank you, Ismael, for your positive feedback. We appreciate your support and are glad to hear you enjoyed your experience with us. Your satisfaction means a lot to the team. We hope to see you again soon!",""
"Los Tres Amigos Lansing","Lansing","Kenneth Lavoy","2025-06-07","5","AMAZING, BOOOMMMM!","Thank you, Kenneth, for your feedback! We're glad you enjoyed your experience with us. Your support means a lot, and we look forward to serving you again soon!",""
"Rio Luna Tacos & Tequila","Saginaw","MJ","2025-06-07","4","Best Carne Asada Tacos.","Thank you for your feedback, MJ. It's great to hear you enjoyed the carne asada tacos. We appreciate your support and are glad you had a positive experience!",""
"Rio Luna Tacos & Tequila","Saginaw","Cody Wildfong","2025-06-07","5","Food was phenomenal and came out within minutes. Service was great and restaurant was clean! Our server Keenan was very friendly and attentive!","Thank you, Cody, for sharing your experience. It’s wonderful to hear that you enjoyed the food and found our service efficient. Our team works hard to create a friendly atmosphere, and it's great to know that Keenan made a positive impression. Your feedback means a lot to us!",""
"Rio Luna Tacos & Tequila","Saginaw","Tyler Johnson","2025-06-07","5","Violently satisfying! Wow from the moment I walked in to when I walked out! Food was amazing! Crazy fast service. Prices do get any better. Just.. WOW! 10/10","Thank you, Tyler. It’s great to hear you enjoyed your visit and found the food and service to your liking. We appreciate your support and high rating. Your feedback motivates us to keep delivering a great experience!",""
"Rio Luna Tacos & Tequila","Saginaw","Teresa Krzyzaniak","2025-06-07","5","","Thank you, Teresa, for your feedback. We’re glad to hear you enjoyed your experience. It means a lot to us when guests appreciate what we strive to offer!",""
